"PT_CODE","USER_ID","PRODUCT_CD","PRODUCT_TYPE","PRODUCT_STATE","PRODUCT_THS","AP_DATE","GD_DATE","ST_COIN","CRT_USD","AUTO_SHIP","REG_DATE","REG_USER","UP_DATE","UP_USER","USE_FLAG"
"PT2020062500083","jtbc1","PDT01","M","G","8","2020-06-27 00:51:17","2020-07-04 00:51:17","0.04978395","480","N","2020-06-25 01:29:21","jtbc1","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500082","sbss1","PDT01","M","G","8","2020-06-27 00:41:09","2020-07-04 00:41:09","0.04978395","480","N","2020-06-25 01:28:44","sbss1","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500081","kimko","PDT02","M","G","20","2020-06-26 23:54:20","2020-07-03 23:54:20","0.12445989","1200","N","2020-06-25 01:28:42","kimko","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500080","mbcc1","PDT01","M","G","8","2020-06-27 00:31:29","2020-07-04 00:31:29","0.04978395","480","N","2020-06-25 01:28:13","mbcc1","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500079","kbss1","PDT01","M","G","8","2020-06-26 23:55:41","2020-07-03 23:55:41","0.04978395","480","N","2020-06-25 01:27:28","kbss1","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500078","kumiho","PDT02","M","G","20","2020-06-27 00:29:06","2020-07-04 00:29:06","0.12445989","1200","N","2020-06-25 01:26:51","kumiho","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500077","hjwc2c","PDT01","M","G","8","2020-06-26 18:44:23","2020-07-03 18:44:23","0.04978395","480","N","2020-06-25 01:23:16","hjwc2c","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500076","hsy001","PDT01","M","G","8","2020-06-26 23:54:02","2020-07-03 23:54:02","0.04978395","480","N","2020-06-25 01:22:42","hsy001","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500075","lja0001","PDT01","M","C","8",\n,\n,"0.04978395","480","N","2020-06-25 01:17:33","lja0001","2020-06-25 12:31:23","admin","Y"
"PT2020062500074","chu001","PDT01","M","G","8","2020-06-26 23:41:10","2020-07-03 23:41:10","0.04978395","480","N","2020-06-25 01:17:22","chu001","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500073","tvn01","PDT01","M","G","8","2020-06-27 01:23:08","2020-07-04 01:23:08","0.04978395","480","N","2020-06-25 01:14:56","tvn01","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500072","jtbc01","PDT01","M","G","8","2020-06-27 01:17:53","2020-07-04 01:17:53","0.04978395","480","N","2020-06-25 01:14:06","jtbc01","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500071","sbs01","PDT01","M","G","8","2020-06-27 01:13:06","2020-07-04 01:13:06","0.04978395","480","N","2020-06-25 01:13:04","sbs01","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500070","mbc01","PDT01","M","G","8","2020-06-27 01:06:15","2020-07-04 01:06:15","0.04978395","480","N","2020-06-25 01:12:13","mbc01","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500069","lym001","PDT01","M","G","8","2020-06-27 01:00:48","2020-07-04 01:00:48","0.04978395","480","N","2020-06-25 01:10:57","lym001","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500068","kgw001","PDT02","M","G","20","2020-06-27 00:54:56","2020-07-04 00:54:56","0.12445989","1200","N","2020-06-25 01:10:06","kgw001","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500067","lsj001","PDT01","M","G","8","2020-06-27 00:48:57","2020-07-04 00:48:57","0.04978395","480","N","2020-06-25 01:09:01","lsj001","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500066","queen","PDT03","M","G","50","2020-06-26 18:19:51","2020-07-03 18:19:51","0.31114973","3000","N","2020-06-25 01:08:36","queen","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500065","kjt001","PDT02","M","G","20","2020-06-27 00:44:02","2020-07-04 00:44:02","0.12445989","1200","N","2020-06-25 01:07:58","kjt001","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500064","jsg001","PDT01","M","G","8","2020-06-27 00:39:40","2020-07-04 00:39:40","0.04978395","480","N","2020-06-25 01:07:02","jsg001","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500063","lja0001","PDT03","M","G","50","2020-06-26 18:14:34","2020-07-03 18:14:34","0.31114973","3000","N","2020-06-25 01:06:53","lja0001","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500062","khs001","PDT01","M","G","8","2020-06-27 00:35:26","2020-07-04 00:35:26","0.04978395","480","N","2020-06-25 01:05:30","khs001","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500061","khsk01","PDT02","M","G","20","2020-06-26 23:40:51","2020-07-03 23:40:51","0.12445989","1200","N","2020-06-25 01:04:42","khsk01","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500060","fshole","PDT02","M","G","20","2020-06-27 00:20:41","2020-07-04 00:20:41","0.12445989","1200","N","2020-06-25 01:03:59","fshole","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500059","kbs01","PDT01","M","G","8","2020-06-26 23:53:46","2020-07-03 23:53:46","0.04978395","480","N","2020-06-25 00:53:05","kbs01","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500058","chu0528","PDT02","M","G","20","2020-06-26 23:35:14","2020-07-03 23:35:14","0.12445989","1200","N","2020-06-25 00:40:14","chu0528","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500057","apple023","PDT01","M","G","8","2020-06-27 01:02:24","2020-07-04 01:02:24","0.04978395","480","N","2020-06-25 00:37:53","apple023","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500056","apple022","PDT01","M","G","8","2020-06-27 01:02:17","2020-07-04 01:02:17","0.04978395","480","N","2020-06-25 00:37:20","apple022","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500055","apple022","PDT01","M","G","8","2020-06-27 01:02:17","2020-07-04 01:02:17","0.04978395","480","N","2020-06-25 00:37:20","apple022","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500054","apple021","PDT01","M","G","8","2020-06-27 01:02:09","2020-07-04 01:02:09","0.04978395","480","N","2020-06-25 00:36:45","apple021","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500053","apple020","PDT01","M","G","8","2020-06-27 01:02:00","2020-07-04 01:02:00","0.04978395","480","N","2020-06-25 00:36:00","apple020","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500052","apple020","PDT01","M","G","8","2020-06-27 01:02:00","2020-07-04 01:02:00","0.04978395","480","N","2020-06-25 00:36:00","apple020","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500051","apple019","PDT01","M","G","8","2020-06-27 01:01:51","2020-07-04 01:01:51","0.04978395","480","N","2020-06-25 00:35:20","apple019","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500050","apple018","PDT01","M","G","8","2020-06-27 01:01:44","2020-07-04 01:01:44","0.04978395","480","N","2020-06-25 00:34:43","apple018","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500049","apple018","PDT01","M","G","8","2020-06-27 01:01:43","2020-07-04 01:01:43","0.04978395","480","N","2020-06-25 00:34:43","apple018","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500048","apple017","PDT01","M","G","8","2020-06-27 01:01:35","2020-07-04 01:01:35","0.04978395","480","N","2020-06-25 00:33:57","apple017","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500047","apple016","PDT01","M","G","8","2020-06-27 01:01:26","2020-07-04 01:01:26","0.04978395","480","N","2020-06-25 00:33:11","apple016","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500046","apple016","PDT01","M","G","8","2020-06-27 01:01:26","2020-07-04 01:01:26","0.04978395","480","N","2020-06-25 00:33:11","apple016","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500045","apple015","PDT02","M","G","20","2020-06-27 00:56:59","2020-07-04 00:56:59","0.12445989","1200","N","2020-06-25 00:32:38","apple015","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500044","apple014","PDT02","M","G","20","2020-06-27 00:56:52","2020-07-04 00:56:52","0.12445989","1200","N","2020-06-25 00:32:05","apple014","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500043","apple013","PDT02","M","G","20","2020-06-27 00:56:45","2020-07-04 00:56:45","0.12445989","1200","N","2020-06-25 00:31:29","apple013","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500042","apple012","PDT02","M","G","20","2020-06-27 00:56:37","2020-07-04 00:56:37","0.12445989","1200","N","2020-06-25 00:31:01","apple012","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500041","apple011","PDT02","M","G","20","2020-06-27 00:56:29","2020-07-04 00:56:29","0.12445989","1200","N","2020-06-25 00:30:26","apple011","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500040","apple010","PDT02","M","G","20","2020-06-27 00:56:21","2020-07-04 00:56:21","0.12445989","1200","N","2020-06-25 00:29:51","apple010","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500039","apple009","PDT02","M","G","20","2020-06-27 00:56:12","2020-07-04 00:56:12","0.12445989","1200","N","2020-06-25 00:29:20","apple009","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500038","apple008","PDT02","M","G","20","2020-06-27 00:56:05","2020-07-04 00:56:05","0.12445989","1200","N","2020-06-25 00:28:47","apple008","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500037","apple007","PDT02","M","G","20","2020-06-27 00:50:52","2020-07-04 00:50:52","0.12445989","1200","N","2020-06-25 00:28:17","apple007","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500036","apple006","PDT02","M","G","20","2020-06-27 00:50:45","2020-07-04 00:50:45","0.12445989","1200","N","2020-06-25 00:27:48","apple006","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500035","apple005","PDT02","M","G","20","2020-06-27 00:50:38","2020-07-04 00:50:38","0.12445989","1200","N","2020-06-25 00:27:13","apple005","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500034","apple004","PDT02","M","G","20","2020-06-27 00:50:26","2020-07-04 00:50:26","0.12445989","1200","N","2020-06-25 00:26:40","apple004","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500033","apple003","PDT02","M","G","20","2020-06-27 00:45:29","2020-07-04 00:45:29","0.12445989","1200","N","2020-06-25 00:26:06","apple003","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500032","apple002","PDT02","M","G","20","2020-06-27 00:45:20","2020-07-04 00:45:20","0.12445989","1200","N","2020-06-25 00:25:30","apple002","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500031","apple001","PDT03","M","G","50","2020-06-27 00:40:56","2020-07-04 00:40:56","0.31114973","3000","N","2020-06-25 00:24:14","apple001","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500030","ljy024","PDT01","M","G","8","2020-06-27 01:23:52","2020-07-04 01:23:52","0.04978395","480","N","2020-06-25 00:22:45","ljy024","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500029","ljy023","PDT01","M","G","8","2020-06-27 01:23:44","2020-07-04 01:23:44","0.04978395","480","N","2020-06-25 00:21:56","ljy023","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500028","ljy023","PDT01","M","G","8","2020-06-27 01:23:44","2020-07-04 01:23:44","0.04978395","480","N","2020-06-25 00:21:56","ljy023","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500027","ljy022","PDT01","M","G","8","2020-06-27 01:23:37","2020-07-04 01:23:37","0.04978395","480","N","2020-06-25 00:21:11","ljy022","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500026","ljy021","PDT01","M","G","8","2020-06-27 01:23:27","2020-07-04 01:23:27","0.04978395","480","N","2020-06-25 00:20:24","ljy021","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500025","ljy021","PDT01","M","G","8","2020-06-27 01:23:27","2020-07-04 01:23:27","0.04978395","480","N","2020-06-25 00:20:24","ljy021","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500024","ljy020","PDT01","M","G","8","2020-06-27 01:28:34","2020-07-04 01:28:34","0.04978395","480","N","2020-06-25 00:19:01","ljy020","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500023","ljy019","PDT01","M","G","8","2020-06-27 01:28:26","2020-07-04 01:28:26","0.04978395","480","N","2020-06-25 00:18:08","ljy019","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500022","ljy019","PDT01","M","G","8","2020-06-27 01:28:25","2020-07-04 01:28:25","0.04978395","480","N","2020-06-25 00:18:08","ljy019","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500021","ljy018","PDT01","M","G","8","2020-06-27 01:28:18","2020-07-04 01:28:18","0.04978395","480","N","2020-06-25 00:16:46","ljy018","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500020","ljy017","PDT01","M","G","8","2020-06-27 01:28:11","2020-07-04 01:28:11","0.04978395","480","N","2020-06-25 00:16:14","ljy017","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500019","ljy017","PDT01","M","G","8","2020-06-27 01:28:11","2020-07-04 01:28:11","0.04978395","480","N","2020-06-25 00:16:14","ljy017","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500018","ljy016","PDT02","M","G","20","2020-06-27 01:18:33","2020-07-04 01:18:33","0.12445989","1200","N","2020-06-25 00:14:28","ljy016","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500017","ljy014","PDT02","M","G","20","2020-06-27 01:18:18","2020-07-04 01:18:18","0.12445989","1200","N","2020-06-25 00:13:08","ljy014","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500016","ljy015","PDT02","M","G","20","2020-06-27 01:18:26","2020-07-04 01:18:26","0.12445989","1200","N","2020-06-25 00:12:27","ljy015","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500015","ljy013","PDT02","M","G","20","2020-06-27 01:18:10","2020-07-04 01:18:10","0.12445989","1200","N","2020-06-25 00:11:47","ljy013","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500014","ljy012","PDT02","M","G","20","2020-06-27 01:26:53","2020-07-04 01:26:53","0.12445989","1200","N","2020-06-25 00:11:16","ljy012","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500013","ljy011","PDT02","M","G","20","2020-06-27 01:26:46","2020-07-04 01:26:46","0.12445989","1200","N","2020-06-25 00:10:42","ljy011","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500012","ljy010","PDT02","M","G","20","2020-06-27 01:26:39","2020-07-04 01:26:39","0.12445989","1200","N","2020-06-25 00:10:09","ljy010","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500011","ljy009","PDT02","M","G","20","2020-06-27 01:26:29","2020-07-04 01:26:29","0.12445989","1200","N","2020-06-25 00:09:35","ljy009","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500010","ljy008","PDT02","M","G","20","2020-06-27 01:13:37","2020-07-04 01:13:37","0.12445989","1200","N","2020-06-25 00:08:54","ljy008","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500009","ljy007","PDT02","M","G","20","2020-06-27 01:13:30","2020-07-04 01:13:30","0.12445989","1200","N","2020-06-25 00:08:19","ljy007","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500008","ljy006","PDT02","M","G","20","2020-06-27 01:25:30","2020-07-04 01:25:30","0.12445989","1200","N","2020-06-25 00:07:44","ljy006","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500007","ljy005","PDT02","M","G","20","2020-06-27 01:25:21","2020-07-04 01:25:21","0.12445989","1200","N","2020-06-25 00:07:09","ljy005","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500006","ljy004","PDT02","M","G","20","2020-06-27 01:06:33","2020-07-04 01:06:33","0.12445989","1200","N","2020-06-25 00:06:36","ljy004","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500005","ljy003","PDT02","M","G","20","2020-06-27 01:24:29","2020-07-04 01:24:29","0.12445989","1200","N","2020-06-25 00:05:56","ljy003","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500004","ljy002","PDT01","M","G","8","2020-06-26 23:35:43","2020-07-03 23:35:43","0.04978395","480","N","2020-06-25 00:04:08","ljy002","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500003","ljy001","PDT03","M","G","50","2020-06-27 01:04:15","2020-07-04 01:04:15","0.31114973","3000","N","2020-06-25 00:02:23","ljy001","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500002","mksdh1125","PDT02","M","G","20","2020-06-26 23:42:18","2020-07-03 23:42:18","0.12445989","1200","N","2020-06-25 00:00:56","mksdh1125","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500001","ljy0073","PDT03","M","G","50","2020-06-26 23:22:56","2020-07-03 23:22:56","0.31114973","3000","N","2020-06-25 00:00:23","ljy0073","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062400085","sja021","PDT01","M","G","8","2020-06-27 00:32:45","2020-07-04 00:32:45","0.04978395","480","N","2020-06-24 23:57:04","sja021","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062400084","sja019","PDT01","M","G","8","2020-06-27 00:32:23","2020-07-04 00:32:23","0.04978395","480","N","2020-06-24 23:55:14","sja019","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062400083","sja023","PDT01","M","G","8","2020-06-27 00:33:05","2020-07-04 00:33:05","0.04978395","480","N","2020-06-24 23:54:15","sja023","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062400082","sja020","PDT01","M","G","8","2020-06-27 00:32:34","2020-07-04 00:32:34","0.04978395","480","N","2020-06-24 23:54:06","sja020","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062400081","sja022","PDT01","M","G","8","2020-06-27 00:32:55","2020-07-04 00:32:55","0.04978395","480","N","2020-06-24 23:53:41","sja022","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062400080","sja022","PDT01","M","G","8","2020-06-27 00:32:55","2020-07-04 00:32:55","0.04978395","480","N","2020-06-24 23:53:41","sja022","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062400079","sja020","PDT01","M","G","8","2020-06-27 00:32:34","2020-07-04 00:32:34","0.04978395","480","N","2020-06-24 23:47:43","sja020","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062400078","sja018","PDT01","M","G","8","2020-06-27 00:32:13","2020-07-04 00:32:13","0.04978395","480","N","2020-06-24 23:40:37","sja018","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062400077","sja018","PDT01","M","G","8","2020-06-27 00:32:13","2020-07-04 00:32:13","0.04978395","480","N","2020-06-24 23:40:37","sja018","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062400076","sja017","PDT01","M","G","8","2020-06-27 00:32:00","2020-07-04 00:32:00","0.04978395","480","N","2020-06-24 23:39:50","sja017","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062400075","sja017","PDT01","M","G","8","2020-06-27 00:32:00","2020-07-04 00:32:00","0.04978395","480","N","2020-06-24 23:39:50","sja017","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062400074","sja016","PDT01","M","G","8","2020-06-27 00:31:48","2020-07-04 00:31:48","0.04978395","480","N","2020-06-24 23:38:47","sja016","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062400073","sja016","PDT01","M","G","8","2020-06-27 00:31:48","2020-07-04 00:31:48","0.04978395","480","N","2020-06-24 23:38:47","sja016","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062400072","sja015","PDT02","M","G","20","2020-06-27 00:24:43","2020-07-04 00:24:43","0.12445989","1200","N","2020-06-24 23:38:05","sja015","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062400071","sja014","PDT02","M","G","20","2020-06-27 00:24:34","2020-07-04 00:24:34","0.12445989","1200","N","2020-06-24 23:37:33","sja014","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062400070","sja013","PDT02","M","G","20","2020-06-27 00:24:24","2020-07-04 00:24:24","0.12445989","1200","N","2020-06-24 23:36:58","sja013","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062400069","sja012","PDT02","M","G","20","2020-06-27 00:24:08","2020-07-04 00:24:08","0.12445989","1200","N","2020-06-24 23:35:55","sja012","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062400068","sja011","PDT02","M","G","20","2020-06-27 00:23:58","2020-07-04 00:23:58","0.12445989","1200","N","2020-06-24 23:35:05","sja011","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062400067","sja010","PDT02","M","G","20","2020-06-27 00:23:45","2020-07-04 00:23:45","0.12445989","1200","N","2020-06-24 23:34:36","sja010","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062400066","sja009","PDT02","M","G","20","2020-06-27 00:23:33","2020-07-04 00:23:33","0.12445989","1200","N","2020-06-24 23:34:00","sja009","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062400065","sja008","PDT02","M","G","20","2020-06-27 00:23:22","2020-07-04 00:23:22","0.12445989","1200","N","2020-06-24 23:33:30","sja008","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062400064","sja007","PDT02","M","G","20","2020-06-26 23:56:27","2020-07-03 23:56:27","0.12445989","1200","N","2020-06-24 23:32:58","sja007","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062400063","sja006","PDT02","M","G","20","2020-06-26 23:56:17","2020-07-03 23:56:17","0.12445989","1200","N","2020-06-24 23:32:25","sja006","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062400062","sja005","PDT02","M","G","20","2020-06-26 23:56:05","2020-07-03 23:56:05","0.12445989","1200","N","2020-06-24 23:31:57","sja005","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062400061","sja004","PDT02","M","G","20","2020-06-26 23:55:57","2020-07-03 23:55:57","0.12445989","1200","N","2020-06-24 23:31:21","sja004","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062400060","sja003","PDT02","M","G","20","2020-06-26 23:42:43","2020-07-03 23:42:43","0.12445989","1200","N","2020-06-24 23:30:35","sja003","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062400059","sja002","PDT02","M","G","20","2020-06-26 23:42:32","2020-07-03 23:42:32","0.12445989","1200","N","2020-06-24 23:29:36","sja002","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062400058","sja001","PDT03","M","G","50","2020-06-26 23:37:04","2020-07-03 23:37:04","0.31114973","3000","N","2020-06-24 23:26:54","sja001","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062400057","syh001","PDT03","M","G","50","2020-06-26 23:24:53","2020-07-03 23:24:53","0.31114973","3000","N","2020-06-24 23:25:28","syh001","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062400056","knc002","PDT01","M","G","8","2020-06-26 18:44:56","2020-07-03 18:44:56","0.04978395","480","N","2020-06-24 23:24:09","knc002","2020-07-04 03:00:00","ADMIN","Y"
